Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\obj\Debug\net8.0-windows8.0\UserControls\PluginSettingsView.g.i.cs,85,12,T:System.Windows.Input.MouseEventHandler,,,,,((System.Windows.Controls.TextBlock)(target)).MouseEnter += new System.Windows.Input.MouseEventHandler(this.ShowTooltip);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\obj\Debug\net8.0-windows8.0\UserControls\PluginSettingsView.g.i.cs,85,12,E:System.Windows.UIElement.MouseEnter,,,,,((System.Windows.Controls.TextBlock)(target)).MouseEnter += new System.Windows.Input.MouseEventHandler(this.ShowTooltip);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\obj\Debug\net8.0-windows8.0\UserControls\PluginSettingsView.g.i.cs,67,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\obj\Debug\net8.0-windows8.0\UserControls\PluginSettingsView.g.i.cs,67,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\obj\Debug\net8.0-windows8.0\UserControls\PluginSettingsView.g.i.cs,63,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/MarketConnectors.Bitfinex;V1.0.0.0;component/usercontrols/pluginsettingsview.xam"" +                      ""l"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\obj\Debug\net8.0-windows8.0\UserControls\PluginSettingsView.g.i.cs,63,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/MarketConnectors.Bitfinex;V1.0.0.0;component/usercontrols/pluginsettingsview.xam"" +                      ""l"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\obj\Debug\net8.0-windows8.0\UserControls\PluginSettingsView.g.i.cs,46,58,T:System.Windows.Controls.Primitives.Popup,,,,,TooltipPopup
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\UserControls\PluginSettingsView.xaml.cs,20,8,T:System.Windows.Navigation.RequestNavigateEventArgs,,,,,"private void Hyperlink_RequestNavigate(object sender, RequestNavigateEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\UserControls\PluginSettingsView.xaml.cs,23,12,P:System.Windows.RoutedEventArgs.Handled,,,,,e.Handled = true;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\UserControls\PluginSettingsView.xaml.cs,22,12,T:System.Uri,,,,,Process.Start(new ProcessStartInfo(e.Uri.AbsoluteUri) { UseShellExecute = true });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\UserControls\PluginSettingsView.xaml.cs,22,12,P:System.Windows.Navigation.RequestNavigateEventArgs.Uri,,,,,Process.Start(new ProcessStartInfo(e.Uri.AbsoluteUri) { UseShellExecute = true });
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\UserControls\PluginSettingsView.xaml.cs,22,12,P:System.Uri.AbsoluteUri,,,,,Process.Start(new ProcessStartInfo(e.Uri.AbsoluteUri) { UseShellExecute = true });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\UserControls\PluginSettingsView.xaml.cs,16,8,T:System.Windows.Input.MouseEventArgs,,,,,"private void ShowTooltip(object sender, MouseEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\UserControls\PluginSettingsView.xaml.cs,18,12,T:System.Windows.Controls.Primitives.Popup,,,,,TooltipPopup.IsOpen = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\UserControls\PluginSettingsView.xaml.cs,18,12,P:System.Windows.Controls.Primitives.Popup.IsOpen,,,,,TooltipPopup.IsOpen = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\UserControls\PluginSettingsView.xaml.cs,12,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public PluginSettingsView()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\UserControls\PluginSettingsView.xaml.cs,12,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public PluginSettingsView()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\obj\Debug\net8.0-windows8.0\UserControls\PluginSettingsView.g.i.cs,41,105,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\UserControls\PluginSettingsView.xaml.cs,10,46,T:System.Windows.Controls.UserControl,,,,,UserControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.Bitfinex\MarketConnectors.Bitfinex.csproj,File,VisualHFT.Plugins\MarketConnectors.Bitfinex\BitfinexPlugin.cs,807,12,P:System.Windows.FrameworkElement.DataContext,,,,,view.DataContext = viewModel;
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,,,,,,,,Current target framework: net8.0-windows Recommended target framework: net10.0-windows
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\BitStampPlugin.cs,483,12,P:System.Windows.FrameworkElement.DataContext,,,,,view.DataContext = viewModel;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\BitStampPlugin.cs,110,16,M:System.TimeSpan.FromSeconds(System.Double),,,,,_ws.ReconnectTimeout = TimeSpan.FromSeconds(30);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\BitStampPlugin.cs,108,16,T:System.Uri,,,,,var url = new Uri(_settings.WebSocketHostName);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\BitStampPlugin.cs,108,16,M:System.Uri.#ctor(System.String),,,,,var url = new Uri(_settings.WebSocketHostName);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\BitStampPlugin.cs,60,12,M:System.TimeSpan.FromSeconds(System.Double),,,,,"_heartbeatTimer = new Timer(CheckConnectionStatus, null, TimeSpan.Zero, TimeSpan.FromSeconds(5));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\BitStampPlugin.cs,60,12,M:System.TimeSpan.FromSeconds(System.Double),,,,,"_heartbeatTimer = new Timer(CheckConnectionStatus, null, TimeSpan.Zero, TimeSpan.FromSeconds(5));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\obj\Debug\net8.0-windows\UserControls\PluginSettingsView.g.i.cs,96,12,T:System.Windows.Navigation.RequestNavigateEventHandler,,,,,((System.Windows.Documents.Hyperlink)(target)).RequestNavigate += new System.Windows.Navigation.RequestNavigateEventHandler(this.Hyperlink_RequestNavigate);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\obj\Debug\net8.0-windows\UserControls\PluginSettingsView.g.i.cs,96,12,T:System.Windows.Navigation.RequestNavigateEventHandler,,,,,((System.Windows.Documents.Hyperlink)(target)).RequestNavigate += new System.Windows.Navigation.RequestNavigateEventHandler(this.Hyperlink_RequestNavigate);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\obj\Debug\net8.0-windows\UserControls\PluginSettingsView.g.i.cs,96,12,E:System.Windows.Documents.Hyperlink.RequestNavigate,,,,,((System.Windows.Documents.Hyperlink)(target)).RequestNavigate += new System.Windows.Navigation.RequestNavigateEventHandler(this.Hyperlink_RequestNavigate);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\obj\Debug\net8.0-windows\UserControls\PluginSettingsView.g.i.cs,91,12,T:System.Windows.Controls.Primitives.Popup,,,,,this.TooltipPopup = ((System.Windows.Controls.Primitives.Popup)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\obj\Debug\net8.0-windows\UserControls\PluginSettingsView.g.i.cs,85,12,T:System.Windows.Input.MouseEventHandler,,,,,((System.Windows.Controls.TextBlock)(target)).MouseEnter += new System.Windows.Input.MouseEventHandler(this.ShowTooltip);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\obj\Debug\net8.0-windows\UserControls\PluginSettingsView.g.i.cs,85,12,T:System.Windows.Input.MouseEventHandler,,,,,((System.Windows.Controls.TextBlock)(target)).MouseEnter += new System.Windows.Input.MouseEventHandler(this.ShowTooltip);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\obj\Debug\net8.0-windows\UserControls\PluginSettingsView.g.i.cs,85,12,E:System.Windows.UIElement.MouseEnter,,,,,((System.Windows.Controls.TextBlock)(target)).MouseEnter += new System.Windows.Input.MouseEventHandler(this.ShowTooltip);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\obj\Debug\net8.0-windows\UserControls\PluginSettingsView.g.i.cs,67,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\obj\Debug\net8.0-windows\UserControls\PluginSettingsView.g.i.cs,67,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\obj\Debug\net8.0-windows\UserControls\PluginSettingsView.g.i.cs,63,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/MarketConnectors.BitStamp;V1.0.0.0;component/usercontrols/pluginsettingsview.xam"" +                      ""l"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\obj\Debug\net8.0-windows\UserControls\PluginSettingsView.g.i.cs,63,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/MarketConnectors.BitStamp;V1.0.0.0;component/usercontrols/pluginsettingsview.xam"" +                      ""l"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\obj\Debug\net8.0-windows\UserControls\PluginSettingsView.g.i.cs,46,58,T:System.Windows.Controls.Primitives.Popup,,,,,TooltipPopup
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\UserControls\PluginSettingsView.xaml.cs,31,8,T:System.Windows.Navigation.RequestNavigateEventArgs,,,,,"private void Hyperlink_RequestNavigate(object sender, RequestNavigateEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\UserControls\PluginSettingsView.xaml.cs,34,12,P:System.Windows.RoutedEventArgs.Handled,,,,,e.Handled = true;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\UserControls\PluginSettingsView.xaml.cs,33,12,T:System.Uri,,,,,Process.Start(new ProcessStartInfo(e.Uri.AbsoluteUri) { UseShellExecute = true });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\UserControls\PluginSettingsView.xaml.cs,33,12,P:System.Windows.Navigation.RequestNavigateEventArgs.Uri,,,,,Process.Start(new ProcessStartInfo(e.Uri.AbsoluteUri) { UseShellExecute = true });
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\UserControls\PluginSettingsView.xaml.cs,33,12,P:System.Uri.AbsoluteUri,,,,,Process.Start(new ProcessStartInfo(e.Uri.AbsoluteUri) { UseShellExecute = true });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,VisualHFT.Plugins\MarketConnectors.BitStamp\MarketConnectors.BitStamp.csproj,File,VisualHFT.Plugins\MarketConnectors.BitStamp\UserControls\PluginSettingsView.xaml.cs,27,8,T:System.Windows.Input.MouseEventArgs,,,,,"private void ShowTooltip(object sender, MouseEventArgs e)"
